distancia;desnivel;velocidad;corredor;equipo;uci;tiempo;puesto;edad;anio;carrera;etapa;ganador;fecha;categoria;nombre_carr;Coef;cronoescalada;prologo;minutos;segundos;minutos_decimales;rating_carrera;color_carrera
12.7;76;53.599;kragh andersen soren;Alpecin-Deceuninck;0;0:42;32;28;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.813;No;No;14.0;13.0;14.22;63;#FFFF00
12.7;76;53.599;watson samuel;Groupama - FDJ;0;0:42;33;21;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.813;No;No;14.0;13.0;14.22;63;#FFFF00
12.7;76;53.474;uran rigoberto;EF Education-EasyPost;0;0:44;35;36;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.734;No;No;14.0;15.0;14.25;62;#FFFF00
12.7;76;53.474;tulett ben;INEOS Grenadiers;0;0:44;37;21;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.734;No;No;14.0;15.0;14.25;62;#FFFF00
12.7;76;53.474;lazkano oier;Movistar Team;0;0:44;38;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.734;No;No;14.0;15.0;14.25;62;#FFFF00
12.7;76;53.411;rutsch jonas;EF Education-EasyPost;0;0:45;39;25;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.693;No;No;14.0;16.0;14.27;61;#FFFF00
12.7;76;55.62;sheffield magnus;INEOS Grenadiers;25;0:11;4;21;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;2.104;No;No;13.0;42.0;13.7;84;#008000
12.7;76;53.349;o'brien kelland;Team Jayco AlUla;0;0:46;42;25;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.654;No;No;14.0;17.0;14.28;60;#FFFF00
12.7;76;53.349;powless neilson;EF Education-EasyPost;0;0:46;43;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.654;No;No;14.0;17.0;14.28;60;#FFFF00
12.7;76;53.287;tiberi antonio;Bahrain - Victorious;0;0:47;44;21;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.614;No;No;14.0;18.0;14.3;60;#FFFF00
12.7;76;53.287;bax sjoerd;UAE Team Emirates;0;0:47;45;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.614;No;No;14.0;18.0;14.3;60;#FFFF00
12.7;76;53.287;baroncini filippo;Trek - Segafredo;0;0:47;46;22;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.614;No;No;14.0;18.0;14.3;60;#FFFF00
12.7;76;53.225;swift connor;INEOS Grenadiers;0;0:48;48;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.575;No;No;14.0;19.0;14.32;59;#FFA500
12.7;76;53.163;pidcock thomas;INEOS Grenadiers;0;0:49;49;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.535;No;No;14.0;20.0;14.33;58;#FFA500
12.7;76;55.217;price-pejtersen johan;Bahrain - Victorious;20;0:17;5;24;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.847;No;No;13.0;48.0;13.8;80;#008000
12.7;76;53.163;aranburu alex;Movistar Team;0;0:49;50;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.535;No;No;14.0;20.0;14.33;58;#FFA500
12.7;76;53.163;teunissen mike;Intermarche - Circus - Wanty;0;0:49;51;30;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.535;No;No;14.0;20.0;14.33;58;#FFA500
12.7;76;53.163;norsgaard mathias;Movistar Team;0;0:49;52;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.535;No;No;14.0;20.0;14.33;58;#FFA500
12.7;76;52.978;kelderman wilco;Jumbo-Visma;0;0:52;56;32;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.417;No;No;14.0;23.0;14.38;56;#FFA500
12.7;76;52.978;maciejuk filip;Bahrain - Victorious;0;0:52;58;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.417;No;No;14.0;23.0;14.38;56;#FFA500
12.7;76;55.084;skjelmose mattias;Trek - Segafredo;15;0:19;6;22;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.762;No;No;13.0;50.0;13.83;79;#ADFF2F
12.7;76;52.917;bernard julien;Trek - Segafredo;0;0:53;60;31;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.378;No;No;14.0;24.0;14.4;56;#FFA500
12.7;76;52.917;smith dion;Intermarche - Circus - Wanty;0;0:53;61;30;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.378;No;No;14.0;24.0;14.4;56;#FFA500
12.7;76;52.855;battistella samuele;Astana Qazaqstan Team;0;0:54;62;24;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.338;No;No;14.0;25.0;14.42;55;#FFA500
12.7;76;52.855;hamilton chris;Team DSM;0;0:54;63;28;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.338;No;No;14.0;25.0;14.42;55;#FFA500
12.7;76;52.855;izagirre gorka;Movistar Team;0;0:54;64;35;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.338;No;No;14.0;25.0;14.42;55;#FFA500
12.7;76;52.855;berthet clement;AG2R Citroen Team;0;0:54;65;25;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.338;No;No;14.0;25.0;14.42;55;#FFA500
12.7;76;52.794;miholjevic fran;Bahrain - Victorious;0;0:55;66;20;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.299;No;No;14.0;26.0;14.43;54;#FFA500
12.7;76;52.734;costiou ewen;Team Arkea Samsic;0;0:56;67;20;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.261;No;No;14.0;27.0;14.45;54;#FFA500
12.7;76;52.734;heiduk kim;INEOS Grenadiers;0;0:56;68;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.261;No;No;14.0;27.0;14.45;54;#FFA500
12.7;76;55.018;bissegger stefan;EF Education-EasyPost;10;0:20;7;24;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.72;No;No;13.0;51.0;13.85;78;#ADFF2F
12.7;76;52.673;schmid mauro;Soudal - Quick Step;0;0:57;70;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.222;No;No;14.0;28.0;14.47;53;#FFA500
12.7;76;52.673;serrano gonzalo;Movistar Team;0;0:57;71;28;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.222;No;No;14.0;28.0;14.47;53;#FFA500
12.7;76;52.612;costa rui;Intermarche - Circus - Wanty;0;0:58;72;36;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.183;No;No;14.0;29.0;14.48;53;#FFA500
12.7;76;52.612;felline fabio;Astana Qazaqstan Team;0;0:58;73;33;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.183;No;No;14.0;29.0;14.48;53;#FFA500
12.7;76;52.612;theuns edward;Trek - Segafredo;0;0:58;74;32;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.183;No;No;14.0;29.0;14.48;53;#FFA500
12.7;76;52.552;calmejane lilian;Intermarche - Circus - Wanty;0;0:59;75;30;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.145;No;No;14.0;30.0;14.5;52;#FFA500
12.7;76;52.491;higuita sergio;BORA - hansgrohe;0;1:00;77;25;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.106;No;No;14.0;31.0;14.52;51;#FFA500
12.7;76;55.018;sobrero matteo;Team Jayco AlUla;8;0:20;8;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.72;No;No;13.0;51.0;13.85;78;#ADFF2F
12.7;76;52.431;gogl michael;Alpecin-Deceuninck;0;1:01;81;29;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.068;No;No;14.0;32.0;14.53;51;#FFA500
12.7;76;52.371;demare arnaud;Groupama - FDJ;0;1:02;82;31;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.029;No;No;14.0;33.0;14.55;50;#FFA500
12.7;76;52.371;garcia cortina ivan;Movistar Team;0;1:02;83;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.029;No;No;14.0;33.0;14.55;50;#FFA500
12.7;76;52.371;velasco simone;Astana Qazaqstan Team;0;1:02;84;27;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.029;No;No;14.0;33.0;14.55;50;#FFA500
12.7;76;52.371;pacher quentin;Groupama - FDJ;0;1:02;85;31;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;0.029;No;No;14.0;33.0;14.55;50;#FFA500
12.7;76;52.311;honore mikkel frolich;EF Education-EasyPost;0;1:03;88;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.009;No;No;14.0;34.0;14.57;49;#FF0000
12.7;76;54.82;asgreen kasper;Soudal - Quick Step;5;0:23;9;28;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;1.593;No;No;13.0;54.0;13.9;76;#ADFF2F
12.7;76;52.251;dewulf stan;AG2R Citroen Team;0;1:04;90;25;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.047;No;No;14.0;35.0;14.58;49;#FF0000
12.7;76;52.251;tejada harold;Astana Qazaqstan Team;0;1:04;91;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.047;No;No;14.0;35.0;14.58;49;#FF0000
12.7;76;52.192;meeus jordi;BORA - hansgrohe;0;1:05;92;24;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.085;No;No;14.0;36.0;14.6;48;#FF0000
12.7;76;52.192;vermaerke kevin;Team DSM;0;1:05;93;22;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.085;No;No;14.0;36.0;14.6;48;#FF0000
12.7;76;52.192;louvel matis;Team Arkea Samsic;0;1:05;94;23;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.085;No;No;14.0;36.0;14.6;48;#FF0000
12.7;76;52.132;uijtdebroeks cian;BORA - hansgrohe;0;1:06;95;20;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.123;No;No;14.0;37.0;14.62;47;#FF0000
12.7;76;52.132;narvaez jhonatan;INEOS Grenadiers;0;1:06;96;26;2023;Tour de Suisse;1;56.375;2023-06-11;1;Tour de Suisse;-0.123;No;No;14.0;37.0;14.62;47;#FF0000
25.7;363;47.568;ayuso juan;UAE Team Emirates;60;0:32:25;1;20;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;2.04;No;No;32.0;25.0;32.42;83;#008000
25.7;363;46.469;powless neilson;EF Education-EasyPost;2;0:46;10;26;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.307;No;No;33.0;11.0;33.18;71;#ADFF2F
25.7;363;42.208;merlier tim;Soudal - Quick Step;0;4:07;101;30;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.539;No;No;36.0;32.0;36.53;24;#FF0000
25.7;363;42.189;flynn sean;Team DSM;0;4:08;102;23;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.552;No;No;36.0;33.0;36.55;24;#FF0000
25.7;363;42.035;van lerberghe bert;Soudal - Quick Step;0;4:16;103;30;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.654;No;No;36.0;41.0;36.68;22;#FF0000
25.7;363;41.789;groves kaden;Alpecin-Deceuninck;0;4:29;106;24;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.819;No;No;36.0;54.0;36.9;19;#FF0000
25.7;363;41.193;venturini clement;AG2R Citroen Team;0;5:01;108;29;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-2.217;No;No;37.0;26.0;37.43;13;#FF0000
25.7;363;41.083;hanninen jaakko;AG2R Citroen Team;0;5:07;109;26;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-2.29;No;No;37.0;32.0;37.53;12;#FF0000
25.7;363;46.26;gregoire romain;Groupama - FDJ;0;0:55;11;20;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.167;No;No;33.0;20.0;33.33;69;#FFFF00
25.7;363;46.099;kelderman wilco;Jumbo-Visma;0;1:02;12;32;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.06;No;No;33.0;27.0;33.45;67;#FFFF00
25.7;363;46.099;uran rigoberto;EF Education-EasyPost;0;1:02;13;36;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.06;No;No;33.0;27.0;33.45;67;#FFFF00
25.7;363;45.984;scotson callum;Team Jayco AlUla;0;1:07;15;26;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.983;No;No;33.0;32.0;33.53;66;#FFFF00
25.7;363;45.961;swift connor;INEOS Grenadiers;0;1:08;16;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.967;No;No;33.0;33.0;33.55;65;#FFFF00
25.7;363;45.893;kragh andersen soren;Alpecin-Deceuninck;0;1:11;17;28;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.922;No;No;33.0;36.0;33.6;65;#FFFF00
25.7;363;45.825;pidcock thomas;INEOS Grenadiers;0;1:14;18;23;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.877;No;No;33.0;39.0;33.65;64;#FFFF00
25.7;363;45.825;izagirre ion;Cofidis;0;1:14;19;34;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.877;No;No;33.0;39.0;33.65;64;#FFFF00
25.7;363;47.373;evenepoel remco;Soudal - Quick Step;40;0:08;2;23;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.91;No;No;32.0;33.0;32.55;81;#008000
25.7;363;45.779;velasco simone;Astana Qazaqstan Team;0;1:16;21;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.846;No;No;33.0;41.0;33.68;63;#FFFF00
25.7;363;45.779;uijtdebroeks cian;BORA - hansgrohe;0;1:16;22;20;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.846;No;No;33.0;41.0;33.68;63;#FFFF00
25.7;363;45.757;tulett ben;INEOS Grenadiers;0;1:17;23;21;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.831;No;No;33.0;42.0;33.7;63;#FFFF00
25.7;363;45.734;hamilton chris;Team DSM;0;1:18;24;28;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.816;No;No;33.0;43.0;33.72;63;#FFFF00
25.7;363;45.734;tejada harold;Astana Qazaqstan Team;0;1:18;25;26;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.816;No;No;33.0;43.0;33.72;63;#FFFF00
25.7;363;45.734;baroncini filippo;Trek - Segafredo;0;1:18;26;22;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.816;No;No;33.0;43.0;33.72;63;#FFFF00
25.7;363;45.689;geschke simon;Cofidis;0;1:20;27;37;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.786;No;No;33.0;45.0;33.75;62;#FFFF00
25.7;363;45.689;schachmann maximilian;BORA - hansgrohe;0;1:20;28;29;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.786;No;No;33.0;45.0;33.75;62;#FFFF00
25.7;363;45.666;bardet romain;Team DSM;0;1:21;29;32;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.77;No;No;33.0;46.0;33.77;62;#FFFF00
25.7;363;47.349;skjelmose mattias;Trek - Segafredo;30;0:09;3;22;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.894;No;No;32.0;34.0;32.57;81;#008000
25.7;363;45.621;kwiatkowski michal;INEOS Grenadiers;0;1:23;30;33;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.74;No;No;33.0;48.0;33.8;62;#FFFF00
25.7;363;45.599;bax sjoerd;UAE Team Emirates;0;1:24;31;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.726;No;No;33.0;49.0;33.82;61;#FFFF00
25.7;363;45.509;lazkano oier;Movistar Team;0;1:28;32;23;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.666;No;No;33.0;53.0;33.88;60;#FFFF00
25.7;363;45.509;heiduk kim;INEOS Grenadiers;0;1:28;33;23;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.666;No;No;33.0;53.0;33.88;60;#FFFF00
25.7;363;45.509;honore mikkel frolich;EF Education-EasyPost;0;1:28;34;26;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.666;No;No;33.0;53.0;33.88;60;#FFFF00
25.7;363;45.442;rutsch jonas;EF Education-EasyPost;0;1:31;35;25;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.621;No;No;33.0;56.0;33.93;60;#FFFF00
25.7;363;45.309;watson samuel;Groupama - FDJ;0;1:37;36;21;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.532;No;No;34.0;2.0;34.03;58;#FFA500
25.7;363;45.264;aranburu alex;Movistar Team;0;1:39;39;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.502;No;No;34.0;4.0;34.07;58;#FFA500
25.7;363;47.012;bissegger stefan;EF Education-EasyPost;25;0:23;4;24;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.669;No;No;32.0;48.0;32.8;77;#ADFF2F
25.7;363;45.242;costiou ewen;Team Arkea Samsic;0;1:40;40;20;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.487;No;No;34.0;5.0;34.08;58;#FFA500
25.7;363;45.176;juul-jensen christopher;Team Jayco AlUla;0;1:43;42;33;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.443;No;No;34.0;8.0;34.13;57;#FFA500
25.7;363;45.088;berthet clement;AG2R Citroen Team;0;1:47;43;25;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.384;No;No;34.0;12.0;34.2;56;#FFA500
25.7;363;45.066;izagirre gorka;Movistar Team;0;1:48;44;35;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.37;No;No;34.0;13.0;34.22;56;#FFA500
25.7;363;45.044;gesink robert;Jumbo-Visma;0;1:49;45;37;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.355;No;No;34.0;14.0;34.23;55;#FFA500
25.7;363;45.022;bernard julien;Trek - Segafredo;0;1:50;46;31;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.34;No;No;34.0;15.0;34.25;55;#FFA500
25.7;363;45.022;hermans quinten;Alpecin-Deceuninck;0;1:50;48;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.34;No;No;34.0;15.0;34.25;55;#FFA500
25.7;363;45.0;pacher quentin;Groupama - FDJ;0;1:51;49;31;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.326;No;No;34.0;16.0;34.27;55;#FFA500
25.7;363;46.893;van aert wout;Jumbo-Visma;20;0:28;5;28;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.59;No;No;32.0;53.0;32.88;76;#ADFF2F
25.7;363;45.0;van dijke mick;Jumbo-Visma;0;1:51;50;23;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.326;No;No;34.0;16.0;34.27;55;#FFA500
25.7;363;44.956;lastra jonathan;Cofidis;0;1:53;52;30;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.296;No;No;34.0;18.0;34.3;54;#FFA500
25.7;363;44.934;dinham matthew;Team DSM;0;1:54;53;23;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.282;No;No;34.0;19.0;34.32;54;#FFA500
25.7;363;44.847;berhe welay hagos;Team Jayco AlUla;0;1:58;54;21;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.223;No;No;34.0;23.0;34.38;53;#FFA500
25.7;363;44.804;higuita sergio;BORA - hansgrohe;0;2:00;55;25;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;0.195;No;No;34.0;25.0;34.42;53;#FFA500
25.7;363;44.459;vermaerke kevin;Team DSM;0;2:16;58;22;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.036;No;No;34.0;41.0;34.68;49;#FF0000
25.7;363;46.704;asgreen kasper;Soudal - Quick Step;15;0:36;6;28;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.464;No;No;33.0;1.0;33.02;74;#ADFF2F
25.7;363;44.438;engelhardt felix;Team Jayco AlUla;0;2:17;60;22;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.05;No;No;34.0;42.0;34.7;49;#FF0000
25.7;363;44.332;battistella samuele;Astana Qazaqstan Team;0;2:22;61;24;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.12;No;No;34.0;47.0;34.78;48;#FF0000
25.7;363;44.289;garcia cortina ivan;Movistar Team;0;2:24;64;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.149;No;No;34.0;49.0;34.82;47;#FF0000
25.7;363;44.268;o'brien kelland;Team Jayco AlUla;0;2:25;65;25;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.163;No;No;34.0;50.0;34.83;47;#FF0000
25.7;363;44.162;narvaez jhonatan;INEOS Grenadiers;0;2:30;66;26;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.234;No;No;34.0;55.0;34.92;46;#FF0000
25.7;363;44.162;mosca jacopo;Trek - Segafredo;0;2:30;67;29;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.234;No;No;34.0;55.0;34.92;46;#FF0000
25.7;363;44.099;rochas remy;Cofidis;0;2:33;68;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.276;No;No;34.0;58.0;34.97;45;#FF0000
25.7;363;46.633;cattaneo mattia;Soudal - Quick Step;10;0:39;7;32;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.416;No;No;33.0;4.0;33.07;73;#ADFF2F
25.7;363;44.078;maas jan;Team Jayco AlUla;0;2:34;70;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.29;No;No;34.0;59.0;34.98;45;#FF0000
25.7;363;44.036;dewulf stan;AG2R Citroen Team;0;2:36;72;25;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.318;No;No;35.0;1.0;35.02;44;#FF0000
25.7;363;43.994;meurisse xandro;Alpecin-Deceuninck;0;2:38;74;31;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.346;No;No;35.0;3.0;35.05;44;#FF0000
25.7;363;43.994;bouwman koen;Jumbo-Visma;0;2:38;75;29;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.346;No;No;35.0;3.0;35.05;44;#FF0000
25.7;363;43.807;theuns edward;Trek - Segafredo;0;2:47;78;32;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.471;No;No;35.0;12.0;35.2;42;#FF0000
25.7;363;43.662;bittner pavel;Team DSM;0;2:54;79;20;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.568;No;No;35.0;19.0;35.32;40;#FF0000
25.7;363;46.61;sobrero matteo;Team Jayco AlUla;8;0:40;8;26;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.401;No;No;33.0;5.0;33.08;73;#ADFF2F
25.7;363;43.662;renard alexis;Cofidis;0;2:54;80;24;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.568;No;No;35.0;19.0;35.32;40;#FF0000
25.7;363;43.662;oomen sam;Jumbo-Visma;0;2:54;81;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.568;No;No;35.0;19.0;35.32;40;#FF0000
25.7;363;43.662;covi alessandro;UAE Team Emirates;0;2:54;82;24;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.568;No;No;35.0;19.0;35.32;40;#FF0000
25.7;363;43.335;gogl michael;Alpecin-Deceuninck;0;3:10;84;29;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.786;No;No;35.0;35.0;35.58;37;#FF0000
25.7;363;43.335;knox james;Soudal - Quick Step;0;3:10;85;27;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.786;No;No;35.0;35.0;35.58;37;#FF0000
25.7;363;43.335;haller marco;BORA - hansgrohe;0;3:10;86;32;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.786;No;No;35.0;35.0;35.58;37;#FF0000
25.7;363;43.294;koch jonas;BORA - hansgrohe;0;3:12;88;29;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.814;No;No;35.0;37.0;35.62;36;#FF0000
25.7;363;43.153;serrano gonzalo;Movistar Team;0;3:19;89;28;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-0.908;No;No;35.0;44.0;35.73;35;#FF0000
25.7;363;46.563;fisher-black finn;UAE Team Emirates;5;0:42;9;21;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;1.369;No;No;33.0;7.0;33.12;72;#ADFF2F
25.7;363;43.013;gall felix;AG2R Citroen Team;0;3:26;91;25;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.001;No;No;35.0;51.0;35.85;33;#FF0000
25.7;363;42.993;meeus jordi;BORA - hansgrohe;0;3:27;92;24;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.015;No;No;35.0;52.0;35.87;33;#FF0000
25.7;363;42.833;le berre mathis;Team Arkea Samsic;0;3:35;94;22;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.121;No;No;36.0;0.0;36.0;31;#FF0000
25.7;363;42.636;dillier silvan;Alpecin-Deceuninck;0;3:45;97;32;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.253;No;No;36.0;10.0;36.17;29;#FF0000
25.7;363;42.577;allegaert piet;Cofidis;0;3:48;98;28;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.292;No;No;36.0;13.0;36.22;28;#FF0000
25.7;363;42.557;felline fabio;Astana Qazaqstan Team;0;3:49;99;33;2023;Tour de Suisse;8;47.568;2023-06-18;1;Tour de Suisse;-1.306;No;No;36.0;14.0;36.23;28;#FF0000
